"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.632283358E1;-8.001840591E0;-2.519874573E0;2.572076797E0
4.633230650E1;-7.155393600E0;-3.231019497E0;1.036435366E0
4.634177942E1;-6.123591423E0;-3.565852642E0;-6.531256437E-1
4.635125239E1;-4.595449448E0;-3.780784130E0;-9.876753092E-1
4.636072530E1;-3.715579748E0;-3.555808544E0;-8.398845196E-1
4.637019827E1;-4.289885044E0;-2.603420734E0;-1.190280914E0
4.637967119E1;-5.631416798E0;-8.811903000E-1;-7.291059494E-1
4.638914410E1;-6.676764488E0;6.409654617E-1;-3.259588480E-1
4.639861707E1;-6.942412376E0;1.512647629E0;-4.020270109E-1
4.640808999E1;-6.502837181E0;1.300171852E0;-9.284596443E-1
4.641756296E1;-7.120157242E0;2.712979317E0;-2.345892191E-1
4.642703588E1;-6.706031799E0;2.138159752E0;-1.616546631E0
4.643650885E1;-3.238544941E0;2.374916077E-1;-1.228225231E0
4.644598176E1;-1.558298349E0;-6.577444077E-1;-2.319499254E0
4.645545468E1;-3.952330351E0;-4.243946075E-2;-7.211593151E0
4.646492765E1;-5.938476562E0;1.482268333E0;-5.546463966E0
4.647440056E1;-4.897567272E0;1.139442444E0;-5.946594477E-1
4.648387353E1;-2.141222954E0;-1.224389553E0;1.863779545E0
4.649334645E1;-1.394404411E0;-3.490408421E0;-5.417180061E-1
4.650281937E1;-9.963259697E-1;-4.329882622E0;-2.745375633E0
4.651229233E1;-2.008595943E0;-3.293205738E0;-3.558834553E0
4.652176525E1;-4.855365753E0;-1.710217476E0;-2.832854033E0
4.653123822E1;-7.602594376E0;-1.241314411E0;-1.794580460E0
4.654071114E1;-9.524250984E0;-1.985834599E0;-1.706810951E0
4.655018410E1;-1.021399212E1;-9.413862228E-1;-7.922348976E-1
4.655965702E1;-5.418776512E0;7.625784874E0;1.198436928E1
4.656912994E1;4.618256569E0;1.866165543E1;2.086146355E1
4.657860291E1;3.787175655E0;2.063653946E1;4.082864285E0
4.658807582E1;3.618298292E0;6.815608978E0;-7.968876839E0
4.659754879E1;4.927515030E0;-9.763557434E0;-1.241822243E1
4.660702171E1;4.986274242E-1;-1.100954723E1;-7.620811939E0
4.661649468E1;-9.079180717E0;-4.287021637E0;-3.845940113E0
4.662596760E1;-1.596994686E1;1.585540771E-1;-4.293212891E0
4.663544051E1;-1.301207161E1;-5.493154526E-1;1.563082933E-1
4.664491348E1;-7.807634830E0;-3.927202225E0;5.151683807E0
4.665438640E1;-9.725106239E0;-2.494715214E0;3.021556616E0
4.666385937E1;-1.746261406E1;3.502014160E0;2.729249001E-2
4.667333228E1;-1.734922981E1;4.689408302E0;-1.153473139E0
4.668280520E1;-9.016880035E0;2.127677917E0;-5.499753952E-1
4.669227817E1;-1.352774382E0;7.242603302E-1;3.424558640E-1
4.670175108E1;1.955439687E0;6.949024200E-1;-2.055942535E0
4.671122405E1;2.046040058E0;1.123041153E0;-4.068673134E0
4.672069697E1;1.458758354E0;1.103527069E0;-3.602308273E0
4.673016989E1;5.426257253E-1;6.024265289E-1;-2.477586508E0
4.673964286E1;-5.078293085E-1;4.269313812E-2;-1.667677879E0
4.674911577E1;-2.152167797E0;1.292009354E-1;-1.388038397E0
4.675858874E1;-2.972904682E0;2.270202637E-1;-7.999067307E-1
4.676806166E1;-2.756860733E0;2.543315887E-1;-1.074519157E-1
4.677753463E1;-2.372226238E0;3.998622894E-1;-9.282827377E-3
4.678700754E1;-2.055043697E0;5.395870209E-1;1.633474827E-1
4.679648046E1;-1.722533464E0;6.068077087E-1;4.986047745E-1
4.680595343E1;-1.151856780E0;3.987817764E-1;6.880261898E-1
4.681542635E1;-3.619560003E-1;8.636665344E-2;2.881934643E-1
4.682489931E1;5.286543369E-1;-6.673622131E-2;3.292965889E-2
4.683437223E1;9.339458942E-1;-3.018379211E-2;-2.015140057E-1
4.684384520E1;1.180464983E0;1.541814804E-1;-3.687319756E-1
4.685331812E1;1.771828651E0;7.856845856E-2;-1.363797188E-1
4.686279103E1;1.806071997E0;1.645841599E-1;3.522148132E-1
4.687226400E1;1.573412657E0;1.850824356E-1;7.719056606E-1
4.688173692E1;1.683667898E0;-5.731487274E-2;1.359375834E0
4.689120989E1;2.186664820E0;-4.349937439E-1;1.601732016E0
4.690068280E1;2.855805159E0;-6.104812622E-1;1.248701453E0
4.691015572E1;3.824775219E0;-5.434331894E-1;7.737429142E-1
4.691962869E1;4.175485611E0;-2.755737305E-1;-3.559508324E-1
4.692910160E1;4.926563263E0;-2.370128632E-1;-1.497784376E0
4.693857457E1;5.069784641E0;1.267328262E-1;-1.838851690E0
4.694804749E1;4.151686668E0;5.211782455E-1;-1.177497625E0
4.695752046E1;2.910956860E0;7.485036850E-1;-2.418034077E-1
4.696699338E1;2.237318039E0;9.459495544E-1;7.794005871E-1
4.697646629E1;1.465549946E0;1.714958191E0;1.001544476E0
4.698593926E1;1.897554278E0;2.319069862E0;4.189071655E-1
4.699541218E1;2.825972080E0;2.700306892E0;1.188669205E-1
4.700488515E1;4.023639679E0;2.633262634E0;2.556188107E-1
4.701435806E1;5.670283318E0;2.341973305E0;-3.232417107E-1
4.702383098E1;7.041915417E0;2.181094170E0;-1.017958641E0
4.703330395E1;7.130551815E0;2.403313637E0;-2.144958496E0
4.704277687E1;6.590784073E0;2.667357445E0;-2.617764473E0
4.705224983E1;5.415155411E0;3.075965881E0;-1.823125839E0
4.706172275E1;4.323227882E0;3.395416260E0;-8.852589130E-1
4.707119572E1;4.213744164E0;3.382018089E0;-1.233108044E-1
4.708066864E1;4.868348122E0;3.439631939E0;4.321751595E-1
4.709014155E1;6.250630379E0;3.848615646E0;1.143988490E0
4.709961452E1;7.556724072E0;5.037761688E0;1.854133129E0
4.710908744E1;8.418323517E0;7.028125763E0;1.220271111E0
4.711856041E1;9.453363419E0;9.718013763E0;9.006465673E-1
4.712803332E1;9.291694641E0;1.290357208E1;3.700354099E0
4.713750624E1;7.770255566E0;1.466288376E1;3.399567127E0
4.714697921E1;8.627488136E0;1.464681053E1;3.450356007E0
4.715645213E1;1.034017944E1;1.388806343E1;2.654259682E0
4.716592510E1;1.138878632E1;1.210562325E1;-2.300731659E0
4.717539801E1;1.215552330E1;9.131877899E0;-7.460063457E0
4.718487093E1;1.270174122E1;5.669848442E0;-9.545901299E0
4.719434390E1;1.074943829E1;2.099668026E0;-1.086625385E1
4.720381681E1;6.503380299E0;2.274050713E-1;-1.107346058E1
4.721328978E1;6.132135391E-1;1.888967991E0;-1.026267815E1
4.722276270E1;-4.392706394E0;5.278418541E0;-5.448830605E0
4.723223562E1;-6.039092064E0;8.456659317E0;8.038597107E-1
4.724170858E1;-6.887617588E0;9.671159744E0;4.435209751E0
4.725118150E1;-7.239211559E0;7.767992496E0;5.053866863E0
4.726065447E1;-6.433018208E0;3.895074844E0;3.546153307E0
4.727012739E1;-4.429338455E0;5.676298141E-1;2.488128662E0
4.727960030E1;-2.363955021E0;-1.239090443E0;2.356936455E0
4.728907327E1;-1.555657864E0;-1.620722532E0;1.536013007E0
4.729854619E1;-1.732580662E0;-1.404538631E0;3.784582615E-1
4.730801916E1;-1.883160114E0;-1.342363834E0;-2.508115768E-2
4.731749207E1;-1.725198746E0;-1.781990528E0;-2.202486992E-2
4.732696504E1;-1.229198456E0;-2.525674582E0;2.207629681E-1
4.733643796E1;-7.332839966E-1;-3.343955517E0;4.009443521E-1
4.734591088E1;-1.365933418E-1;-3.861654043E0;3.011292219E-1
4.735538385E1;8.191752434E-1;-3.858040333E0;6.185950041E-1
4.736485676E1;1.833940506E0;-3.572695494E0;1.165832996E0
4.737432973E1;2.243720770E0;-3.427285671E0;1.156955481E0
4.738380265E1;1.915340424E0;-3.772583485E0;7.203856707E-1
4.739327556E1;7.690711021E-1;-4.349277973E0;9.400081635E-2
4.740274853E1;-8.818087578E-1;-4.826869011E0;-2.618374825E-1
4.741222145E1;-2.674196243E0;-4.925810814E0;3.850203753E-1
4.742169442E1;-4.648017883E0;-4.503164768E0;1.308562994E0
4.743116733E1;-6.687486649E0;-3.838185787E0;1.780336738E0
4.744064025E1;-7.912474632E0;-3.550746918E0;1.790455580E0
4.745011322E1;-7.685751438E0;-3.656853199E0;1.921683192E0
4.745958614E1;-7.036970139E0;-3.799305916E0;1.137916207E0
4.746905910E1;-6.541812897E0;-4.028216839E0;-1.648166180E-1
4.747853202E1;-6.012413979E0;-4.009382248E0;-5.415477753E-1
4.748800494E1;-6.209501743E0;-3.304623127E0;-7.763024569E-1
4.749747791E1;-6.861389637E0;-2.479727268E0;-1.120838284E0
4.750695082E1;-7.379444122E0;-1.362605095E0;-1.535037398E0
4.751642379E1;-7.467485428E0;1.162166595E-1;-2.005437851E0
4.752589671E1;-7.496840477E0;1.763794899E0;-2.332613468E0
4.753536963E1;-6.697312355E0;2.108236313E0;-2.700887680E0
4.754484260E1;-6.874779701E0;4.424291611E0;-5.999064445E-1
4.755431551E1;-6.239171505E0;3.991936684E0;4.050335884E-1
4.756378848E1;-5.296464920E0;1.154559135E0;-5.530507088E0
4.757326140E1;-5.189437866E0;-6.323595047E-1;-4.342049122E0
4.758273431E1;-4.394675732E0;-1.267934799E0;1.129540205E0
4.759220728E1;-2.036122322E0;-3.987711430E0;-1.727247238E-2
4.760168020E1;7.168650627E-2;-5.626016140E0;-3.161877871E0
4.761115317E1;-2.628889084E-1;-4.059714317E0;-4.495854378E0
4.762062608E1;-1.557911277E0;-1.157029152E0;-4.892004967E0
4.763009900E1;-1.322748542E0;-6.334781647E-2;-5.159630775E0
4.763957197E1;-1.017647266E0;-1.178670883E0;-5.113230705E0
4.764904489E1;-2.451501608E0;-2.910391331E0;-5.205084801E0
4.765851786E1;-4.274105549E0;-2.360794544E0;-3.035112381E0
4.766799077E1;-3.252404690E0;5.923542976E0;9.975225449E0
4.767746369E1;1.925770760E0;1.877267838E1;1.878270912E1
4.768693666E1;2.666257858E0;2.038634682E1;5.973257422E-1
4.769640957E1;1.820217848E0;6.831489563E0;-1.265286350E1
4.770588254E1;3.765049458E0;-1.144060516E1;-1.631685066E1
4.771535546E1;3.744009733E-1;-1.422283077E1;-8.193284988E0
4.772482838E1;-1.198329163E1;-4.801482201E0;-5.730907440E0
4.773430135E1;-2.110091591E1;1.615458488E0;-5.932643890E0
4.774377426E1;-1.863080406E1;1.585743904E0;1.621875763E0
4.775324718E1;-1.222754002E1;-2.113690853E0;1.002128792E1
4.776272015E1;-1.098919010E1;-2.253036499E0;8.788782120E0
4.777219306E1;-1.863076782E1;2.819968224E0;2.963666916E0
4.778166603E1;-2.003594971E1;4.414639473E0;2.413590431E0
4.779113895E1;-1.207370663E1;1.924343109E0;1.747247934E0
4.780061187E1;-3.629580736E0;5.755043030E-1;-6.946609020E-1
4.781008483E1;2.261717558E0;7.967844009E-1;-3.251543999E0
4.781955775E1;4.310124397E0;1.246686935E0;-5.337595940E0
4.782903072E1;3.979940653E0;1.074582100E0;-4.813306808E0
4.783850364E1;2.425684452E0;3.653030396E-1;-4.070196152E0
4.784797655E1;1.134200335E0;-6.035146713E-1;-3.475306273E0
4.785744952E1;-3.859531283E-1;-9.317283630E-1;-2.529600143E0
4.786692244E1;-2.135907650E0;-4.296274185E-1;-8.305616379E-1
4.787639541E1;-3.270642519E0;3.909730911E-1;7.889025211E-1
4.788586832E1;-3.258918285E0;8.033046722E-1;1.906473160E0
4.789534124E1;-2.592584610E0;5.587844849E-1;2.650004864E0
4.790481421E1;-1.912681818E0;1.967239380E-1;2.369863987E0
4.791428713E1;-5.509537458E-1;7.516479492E-2;8.814040422E-1
4.792376004E1;1.309226990E0;6.467342377E-2;-8.388745785E-1
4.793323301E1;2.758364201E0;9.733390808E-2;-1.887193680E0
4.794270593E1;3.388205051E0;1.815223694E-1;-2.181409121E0
4.795217890E1;3.622322559E0;-1.070137024E-1;-2.166646481E0
4.796165181E1;3.459445477E0;-3.886966705E-1;-1.533820152E0
4.797112473E1;2.638541460E0;-2.906026840E-1;-4.547574520E-1
4.798059770E1;1.620676041E0;-7.917594910E-2;4.821057320E-1
4.799007062E1;1.093821764E0;2.856731415E-2;8.027641773E-1
4.799954358E1;1.128118277E0;-3.575754166E-1;1.263410568E0
4.800901650E1;4.102232456E-1;-2.224493027E-1;2.045132160E0
4.801848942E1;4.391605854E-1;-1.289091110E-1;1.612429500E0
4.802796239E1;1.324753284E0;2.882289886E-2;5.819523335E-1
4.803743530E1;1.856065750E0;3.460054398E-1;-3.007054329E-1
4.804690822E1;2.036624670E0;5.302963257E-1;-5.730183125E-1
4.805638119E1;1.914287329E0;4.913663864E-1;-3.001916409E-1
4.806585410E1;1.723516226E0;3.740186691E-1;3.834424019E-1
4.807532702E1;1.714060068E0;4.680452347E-1;4.860854149E-1
4.808479999E1;1.832056284E0;1.009595871E0;7.454233170E-1
4.809427291E1;1.605204344E0;1.855645180E0;5.450227261E-1
4.810374588E1;1.746088862E0;2.186676025E0;1.775221825E-1
4.811321879E1;1.900313854E0;2.212307930E0;-3.153324127E-2
4.812269176E1;2.310809612E0;2.199300766E0;-2.052822113E-1
4.813216468E1;3.155795097E0;2.170320511E0;-3.542971611E-1
4.814163760E1;4.276507854E0;2.185797691E0;-4.301145077E-1
4.815111056E1;5.135736942E0;2.331745148E0;-5.886776447E-1
4.816058348E1;5.473649502E0;2.684676170E0;-1.100528002E0
4.817005640E1;5.271380424E0;3.206499100E0;-1.423609257E0
4.817952937E1;4.382009029E0;3.650696754E0;-9.925673008E-1
4.818900228E1;3.540707111E0;3.996448040E0;3.534460068E-2
4.819847520E1;3.491750717E0;4.291064262E0;8.177409172E-1
4.820794817E1;4.180878639E0;4.682165623E0;1.313136458E0
4.821742108E1;5.463136196E0;5.747573376E0;1.024767637E0
4.822689405E1;7.709328651E0;7.844563961E0;-2.063407898E-1
4.823636697E1;1.080137634E1;1.054009628E1;2.567200184E0
4.824583989E1;1.176906586E1;1.227485085E1;4.990557194E0
4.825531286E1;1.135197353E1;1.193312836E1;4.727483749E0
4.826478577E1;1.127564335E1;1.134350014E1;4.570601463E0
4.827425869E1;1.100072670E1;1.203449154E1;3.925538540E0
4.828373166E1;1.062339783E1;1.245036411E1;9.340318441E-1
4.829320457E1;1.119590950E1;1.079139900E1;-3.540390491E0
4.830267749E1;1.177408409E1;7.701944828E0;-7.189518452E0
4.831215046E1;1.162047768E1;4.319011688E0;-8.993820190E0
4.832162338E1;9.108539581E0;1.231849670E0;-9.317266464E0
4.833109635E1;4.528487206E0;4.392156601E-1;-9.615777016E0
4.834056926E1;-1.023302555E0;2.607774258E0;-9.391677856E0
4.835004218E1;-4.400309563E0;5.630515099E0;-4.141810417E0
4.835951515E1;-5.125474930E0;7.400348663E0;2.393981934E0
4.836898806E1;-6.382174015E0;7.280555725E0;4.765927792E0
4.837846098E1;-7.382324696E0;5.816832066E0;4.365437031E0
4.838793395E1;-6.046813011E0;3.156424046E0;3.190567017E0
4.839740687E1;-3.519177914E0;7.818555832E-1;1.984436274E0
4.840687978E1;-1.669928551E0;-1.926717758E-1;8.761905432E-1
4.841635275E1;-4.342975616E-1;-2.767233849E-1;-1.174986362E-1
4.842582567E1;-2.217683792E-1;-5.144453049E-2;-1.164402485E0
4.843529864E1;-7.663340569E-1;-1.700839996E-1;-1.908169270E0
4.844477155E1;-7.690000534E-1;-1.082197666E0;-2.045237541E0
4.845424447E1;1.692924500E-1;-2.276390076E0;-1.640895486E0
4.846371744E1;1.800782204E0;-3.458926678E0;-9.087679386E-1
4.847319036E1;3.242454767E0;-4.395375252E0;-4.719146490E-1
4.848266327E1;3.822597980E0;-4.893096924E0;-1.020487547E0
4.849213624E1;3.515745401E0;-4.909926891E0;-1.648150682E0
4.850160916E1;2.673944473E0;-4.718873024E0;-1.601193547E0
4.851108207E1;1.382171631E0;-4.405628204E0;-1.198919177E0
4.852055504E1;-6.897640228E-2;-3.905475616E0;-6.788884401E-1
4.853002796E1;-1.678647518E0;-3.384737492E0;2.920049429E-1
4.853950093E1;-3.715465307E0;-2.917827129E0;9.098856449E-1
4.854897385E1;-5.517032146E0;-2.699469566E0;1.075702548E0
4.855844676E1;-7.704931259E0;-1.212158203E0;1.231908083E0
4.856791973E1;-9.494125366E0;2.821350098E-1;1.607597828E0
4.857739265E1;-9.935531616E0;-1.695613861E-1;2.558664083E0
4.858686556E1;-9.623039246E0;-2.162879944E0;2.296822786E0
4.859633853E1;-8.129288673E0;-4.110179901E0;1.585590005E0
4.860581145E1;-6.078967571E0;-4.510489464E0;1.257803202E0
4.861528437E1;-4.319776058E0;-3.617860317E0;7.150050402E-1
4.862475733E1;-3.631588221E0;-1.774507999E0;8.400690556E-2
4.863423025E1;-3.331865549E0;-9.498023987E-2;-1.120613694E0
4.864370322E1;-3.098966837E0;1.328442574E0;-2.029327393E0
4.865317614E1;-3.193734646E0;2.010630608E0;-2.688493729E0
4.866264905E1;-3.375426292E0;2.036554337E0;-3.795968056E0
4.867212202E1;-2.818697453E0;8.625831604E-1;-5.006017685E0
4.868159494E1;-2.589255810E0;1.125440598E-1;-2.582524776E0
4.869106786E1;-6.131619453E0;1.115717888E0;-3.435470581E0
4.870054082E1;-8.192751884E0;8.100833893E-1;-8.206104279E0
4.871001374E1;-7.553942204E0;8.727054596E-1;-4.360976219E0
4.871948666E1;-6.134008884E0;1.820058823E-1;1.042297125E0
4.872895963E1;-5.291984558E0;-1.869315147E0;3.011761665E0
4.873843254E1;-4.993295193E0;-3.485644817E0;2.827143192E0
4.874790546E1;-5.860259056E0;-3.656668186E0;-2.428467274E-1
4.875737843E1;-5.332112312E0;-2.773325443E0;-2.981656551E0
4.876685135E1;-4.142239571E0;-1.688855648E0;-3.896835804E0
4.877632426E1;-4.208997726E0;-9.373579025E-1;-4.023628235E0
4.878579723E1;-4.695255280E0;-8.912067413E-1;-4.260675430E0
4.879527015E1;-3.304827213E0;2.110742569E0;1.024193764E0
4.880474306E1;2.973722935E0;1.072419739E1;1.219713402E1
4.881421603E1;7.900540829E0;1.902961731E1;5.547292709E0
4.882368895E1;4.232560158E0;1.609946823E1;-6.273955822E0
4.883316192E1;3.421190739E0;-5.210638046E-1;-8.661407471E0
4.884263483E1;1.448876381E0;-1.013653851E1;-8.588229179E0
4.885210775E1;-6.175914764E0;-1.060883045E1;-8.034133911E0
4.886158072E1;-1.544682884E1;-6.782328606E0;-8.655526161E0
4.887105364E1;-1.689551926E1;-4.475986481E0;-4.979303360E0
4.888052655E1;-1.330395699E1;-3.373467922E0;3.340513229E0
4.888999947E1;-1.227349281E1;-9.843883514E-1;8.178535461E0
4.889947244E1;-1.650555801E1;3.670076370E0;5.795866013E0
4.890894536E1;-2.022530556E1;6.645915985E0;3.395377398E0
4.891841832E1;-1.572465611E1;4.224773407E0;2.126874208E0
4.892789124E1;-8.676145554E0;1.254283905E0;7.234764099E-1
4.893736416E1;-3.114083290E0;1.399850845E-1;-3.681473732E-1
4.894683713E1;1.453146219E0;1.906938553E-1;-2.698173523E0
4.895631004E1;3.369945288E0;6.487340927E-1;-5.799016953E0
4.896578296E1;3.374613523E0;7.024908066E-1;-5.565997601E0
4.897525593E1;1.382219791E0;5.820074081E-1;-3.727899075E0
4.898472885E1;-2.134339809E-1;2.366733551E-2;-2.040429592E0
4.899420176E1;-1.431015849E0;-2.631578445E-1;-8.128981590E-1
4.900367473E1;-2.480395079E0;1.962156296E-1;1.026473045E-1
4.901314765E1;-2.718239784E0;5.944776535E-1;4.064018726E-1
4.902262056E1;-1.974499106E0;7.069187164E-1;3.718185425E-2
4.903209353E1;-1.105639458E0;6.631259918E-1;-7.676153183E-1
4.904156645E1;-2.202504873E-1;5.089206696E-1;-1.344128847E0
4.905103937E1;6.176620722E-1;1.897087097E-1;-1.244575977E0
4.906051233E1;1.086256027E0;-2.721939087E-1;-1.008776665E0
4.906998525E1;1.287231088E0;-3.408784866E-1;-2.432451248E-1
4.907945822E1;1.488228559E0;-2.599906921E-1;2.654249668E-1
4.908893114E1;1.574506521E0;7.289791107E-2;8.675862551E-1
4.909840405E1;1.419267178E0;3.154315948E-1;5.736978054E-1
4.910787697E1;1.113085985E0;2.478704453E-1;9.759846926E-1
4.911734994E1;5.836987495E-1;1.500988007E-1;5.444347858E-1
4.912682286E1;1.202355385E0;-2.745704651E-1;2.769134045E-1
4.913629582E1;1.372181416E0;-2.902307510E-1;2.165892124E-1
4.914576874E1;1.444553852E0;-5.396652222E-2;1.852674484E-1
4.915524166E1;2.063943386E0;-2.810478210E-3;1.211130619E-1
4.916471463E1;2.132409573E0;1.243467331E-1;-1.154444218E-1
4.917418754E1;2.076418400E0;4.060583115E-1;-9.463119507E-2
4.918366046E1;2.183226824E0;5.718002319E-1;7.148337364E-2
4.919313343E1;1.956515431E0;7.966241837E-1;3.421800137E-1
4.920260634E1;1.764443755E0;6.135711670E-1;1.788521886E0
4.921207926E1;1.400394082E0;5.155897141E-1;1.221824288E0
4.922155223E1;2.611363173E0;8.878641129E-1;-3.160936832E-1
4.923102515E1;3.781181574E0;1.872028351E0;-1.258677721E0
4.924049806E1;4.326186657E0;2.315188408E0;-1.512377024E0
4.924997103E1;5.180037975E0;2.024327278E0;-1.671656132E0
4.925944395E1;5.773324966E0;1.709806442E0;-1.478282213E0
4.926891687E1;5.727076054E0;2.050526619E0;-7.999873161E-1
4.927838983E1;5.949799538E0;2.218441963E0;-6.776521206E-1
4.928786275E1;5.678346634E0;2.616333008E0;-1.797795296E-1
4.929733567E1;5.521060944E0;3.147956848E0;-4.272413254E-1
4.930680864E1;5.787816048E0;3.295318604E0;-4.430916309E-1
4.931628155E1;5.788303375E0;3.511175156E0;-3.595471382E-2
4.932575447E1;5.871339798E0;3.542304039E0;2.611703873E-1
4.933522744E1;6.182602406E0;3.667850971E0;4.881401062E-1
4.934470036E1;6.399422169E0;4.351541996E0;4.582076073E-1
4.935417327E1;6.952037811E0;6.207157135E0;-9.730424881E-1
4.936364624E1;8.594463348E0;9.172456741E0;1.638056755E0
4.937311916E1;8.140410423E0;1.231189156E1;4.508141518E0
4.938259207E1;6.667895794E0;1.373543167E1;4.032411575E0
4.939206504E1;7.298027039E0;1.374681664E1;3.522091389E0
4.940153796E1;9.405710220E0;1.401987648E1;3.788579464E0
4.941101088E1;1.087261295E1;1.414232445E1;1.260640860E0
4.942048384E1;1.139000511E1;1.276106071E1;-4.990232944E0
4.942995676E1;1.251213360E1;9.337431908E0;-9.111337662E0
4.943942968E1;1.349159813E1;4.937291145E0;-9.910690308E0
4.944890265E1;1.200202942E1;7.782797813E-1;-9.971991539E0
4.945837556E1;7.752905846E0;-1.099677086E0;-1.027253914E1
4.946784848E1;1.348729134E-1;1.117722511E0;-1.103100109E1
4.947732145E1;-5.820010185E0;5.354043961E0;-5.782603264E0
4.948679437E1;-6.420355797E0;8.384202957E0;1.810588598E0
4.949626728E1;-6.810060024E0;9.056192398E0;5.093414307E0
4.950574025E1;-7.560429573E0;7.302121639E0;4.776620865E0
4.951521317E1;-6.685224533E0;3.940584183E0;3.000038147E0
4.952468608E1;-4.342966080E0;5.968070030E-1;1.944721103E0
4.953415905E1;-2.391146183E0;-1.207951546E0;1.305866361E0
4.954363197E1;-1.873919964E0;-1.591378927E0;4.139127731E-1
4.955310489E1;-2.182490349E0;-1.109322071E0;-1.955106258E-1
4.956257786E1;-2.640509129E0;-6.749644279E-1;-4.257366657E-1
4.957205077E1;-2.740951061E0;-9.991693497E-1;-3.737907410E-1
4.958152369E1;-2.662053108E0;-1.865095139E0;-2.423493862E-1
4.959099666E1;-2.151333332E0;-3.341016769E0;-1.507523060E-1
4.960046957E1;-6.687574387E-1;-5.261922836E0;-1.633753777E-1
4.960994249E1;1.158168793E0;-6.681502342E0;-1.152236462E-1
4.961941546E1;2.260101080E0;-7.072524071E0;8.033347130E-2
4.962888838E1;1.880330801E0;-6.801355362E0;-1.082470417E-1
4.963836129E1;5.725088120E-1;-6.448764801E0;-8.306965828E-1
4.964783426E1;-2.786779404E-1;-6.100399971E0;-8.305741549E-1
4.965730718E1;-9.040861130E-1;-5.505863190E0;9.558558464E-2
4.966678010E1;-2.234724998E0;-4.809652805E0;5.443038940E-1
4.967625306E1;-4.031578541E0;-4.337366104E0;2.875944376E-1
4.968572598E1;-5.392051220E0;-3.937979698E0;3.748958111E-1
4.969519890E1;-6.212941647E0;-3.397403240E0;8.048149347E-1
4.970467187E1;-6.579805374E0;-3.200213909E0;8.024960756E-1
4.971414478E1;-6.368682384E0;-3.640828609E0;3.361506462E-1
4.972361770E1;-6.376616478E0;-3.405437469E0;1.179563999E-1
4.973309067E1;-6.208642960E0;-3.151716232E0;-7.378405333E-1
4.974256358E1;-5.731465340E0;-2.448422432E0;-1.257362962E0
4.975203650E1;-5.619113922E0;-9.402790070E-1;-1.238294840E0
4.976150947E1;-6.114338398E0;8.403711319E-1;-1.274325132E0
4.977098239E1;-6.511548519E0;1.987379074E0;-1.497803330E0
4.978045530E1;-6.289001942E0;2.380442619E0;-2.125637293E0
